sample,chr,event,gene_name
MM_10kb,chr12,HETD,"['ERC1' 'CHD4' 'PTPN6' 'ZNF384' 'SMARCD1' 'ATF1' 'NACA' 'ERBB3' 'NAB2'
 'GLI1' 'DDIT3' 'STAT6' 'RAP1B' 'MDM2' 'SH2B3' 'PTPN11' 'SETD1B' 'ZCCHC8'
 'HNF1A' 'BCL7A' 'CLIP1']"
MM_10kb,chr13,GAIN,['LHFPL6' 'FOXO1' 'CYSLTR2' 'RB1']
MM_10kb,chr13,HETD,['ZMYM2' 'FOXO1']
MM_10kb,chr14,GAIN,"['ARHGAP5' 'NKX2-1' 'HIF1A' 'MAX' 'RAD51B' 'GOLGA5' 'TCL1A' 'DICER1'
 'BCL11B']"
MM_10kb,chr14,HETD,['BAZ1A']
MM_10kb,chr15,GAIN,['NUTM1' 'BUB1B' 'KNSTRN' 'MYO5A' 'SMAD3' 'PML' 'NTRK3' 'CHD2']
MM_10kb,chr15,HETD,['RAD51' 'KNL1' 'B2M' 'USP8' 'C15orf65' 'MAP2K1' 'CHD2']
MM_10kb,chr16,GAIN,"['SOCS1' 'GRIN2A' 'CIITA' 'RMI2' 'ERCC4' 'SNX29' 'IL21R' 'CYLD' 'CDH1'
 'MAF' 'CBFA2T3']"
MM_10kb,chr16,HETD,"['AXIN1' 'NTHL1' 'TSC2' 'TRAF7' 'TNFRSF17' 'SNX29' 'PALB2' 'FUS' 'CTCF'
 'FANCA']"
MM_10kb,chr17,GAIN,"['FLCN' 'RAD51D' 'TAF15' 'MLLT6' 'CCR7' 'SMARCE1' 'ETV4' 'COL1A1' 'KAT7'
 'SPOP' 'RNF43' 'HLF' 'MSI2' 'BRIP1' 'AXIN2' 'PRKAR1A' 'CANT1' 'RNF213']"
MM_10kb,chr17,HETD,"['YWHAE' 'USP6' 'RABEP1' 'POLR2A' 'TP53' 'PER1' 'NCOR1' 'RAD51D' 'LASP1'
 'CDK12' 'RARA' 'ERBB2' 'IKZF3' 'STAT3' 'STAT5B' 'CLTC' 'BRIP1' 'H3F3B'
 'RNF213' 'ASPSCR1']"
MM_10kb,chr18,GAIN,['SETBP1' 'SMAD2' 'DCC' 'MALT1' 'BCL2']
MM_10kb,chr18,HETD,['KDSR' 'BCL2']
MM_10kb,chr19,GAIN,['CCNE1' 'CEBPA' 'CD79A' 'KLK2']
MM_10kb,chr19,HETD,"['FSTL3' 'TCF3' 'GNA11' 'MAP2K2' 'SH3GL1' 'STK11' 'CD209' 'VAV1' 'KEAP1'
 'DNM2' 'SMARCA4' 'LYL1' 'CALR' 'PRKACA' 'DNAJB1' 'PIK3R2' 'ELL' 'JAK3'
 'CEP89' 'LSM14A' 'AKT2' 'CIC' 'BCL3' 'CBLC' 'ERCC2' 'BAX' 'ARHGAP35'
 'BCL2L12']"
MM_10kb,chr2,GAIN,"['ALK' 'STRN' 'SIX2' 'EPAS1' 'MSH2' 'MSH6' 'BCL11A' 'DCTN1' 'TMEM127'
 'AFF3' 'RGPD3' 'ERCC3' 'CXCR4' 'ACVR2A' 'HOXD11' 'HOXD13' 'NFE2L2' 'FEV'
 'ACKR3']"
MM_10kb,chr2,HETD,"['BIRC6' 'STRN' 'FBXO11' 'MSH6' 'REL' 'XPO1' 'PCBP1' 'RANBP2' 'SF3B1'
 'CASP8' 'CREB1']"
MM_10kb,chr20,GAIN,['SIRPA' 'MAFB' 'TOP1' 'SRC' 'PLCG1' 'PTPRT' 'SDC4' 'NFATC2' 'GNAS']
MM_10kb,chr20,HETD,['PTK6']
MM_10kb,chr21,HLAMP2,['OLIG2' 'TMPRSS2' 'U2AF1' 'ERG']
MM_10kb,chr21,HLAMP3,['RUNX1']
MM_10kb,chr22,GAIN,['SEPT5' 'DGCR8' 'CLTCL1' 'BCR' 'MN1' 'EWSR1' 'ZNRF3' 'NF2' 'ISX']
MM_10kb,chr22,HETD,['CHEK2' 'PATZ1' 'MYH9']
MM_10kb,chr3,GAIN,"['SRGAP3' 'RAF1' 'PPARG' 'XPC' 'FBLN2' 'TGFBR2' 'CTNNB1' 'MYD88' 'BAP1'
 'CACNA1D' 'FHIT' 'GATA2' 'RPN1' 'EIF4A2' 'ETV5' 'BCL6' 'LPP' 'TP63']"
MM_10kb,chr3,HETD,"['VHL' 'FANCD2' 'TGFBR2' 'RHOA' 'CNBP' 'STAG1' 'FOXL2' 'PIK3CB' 'TBL1XR1'
 'TFRC']"
MM_10kb,chr4,GAIN,['RAP1GDS1' 'IL2' 'FBXW7']
MM_10kb,chr4,HETD,['N4BP2' 'FAT1']
MM_10kb,chr5,HLAMP,['CDH10' 'MAP3K1' 'RAD17' 'AFF4' 'FGFR4' 'NSD1']
MM_10kb,chr5,HLAMP2,"['SDHA' 'TERT' 'CTNND2' 'GOLPH3' 'SUB1' 'IL7R' 'LIFR' 'RICTOR' 'IL6ST'
 'DROSHA' 'PIK3R1' 'RASA1' 'APC' 'CTNNA1' 'ARHGAP26' 'CSF1R' 'ITK'
 'PWWP2A' 'FLT4']"
MM_10kb,chr5,HLAMP3,['ACSL6' 'RAD50' 'PDGFRB' 'CD74' 'CSF1R' 'EBF1' 'NPM1' 'TLX3']
MM_10kb,chr6,GAIN,"['IRF4' 'HLA-A' 'POU5F1' 'FANCE' 'CDKN1A' 'TFEB' 'NFKBIE' 'HSP90AB1'
 'PRDM1' 'ROS1' 'GOPC' 'MYB' 'TNFAIP3' 'EZR' 'ARID1B']"
MM_10kb,chr6,HETD,['HIST1H3B' 'DAXX' 'HMGA1' 'SRSF3' 'CCND3' 'CCNC' 'LATS1' 'ARID1B' 'QKI']
MM_10kb,chr7,GAIN,['SFRP4' 'IKZF1' 'EGFR' 'ELN' 'SND1' 'FAM131B']
MM_10kb,chr7,HETD,['PMS2' 'RAC1' 'TNRC18' 'ETV1' 'ELN' 'GTF2I' 'HIP1' 'CNTNAP2' 'MNX1']
MM_10kb,chr8,GAIN,"['LEPROTL1' 'CHCHD7' 'PLAG1' 'PABPC1' 'COX6C' 'RAD21' 'MYC' 'NDRG1'
 'FAM135B']"
MM_10kb,chr8,HETD,['FGFR1' 'NSD3' 'UBR5' 'RECQL4' 'PLEC']
MM_10kb,chr9,GAIN,"['CDKN2A' 'MLLT3' 'FANCG' 'PAX5' 'NTRK2' 'SYK' 'PTCH1' 'WNK2' 'FANCC'
 'XPA' 'NR4A3' 'TNC' 'ABL1' 'NUP214' 'RALGDS' 'BRD3' 'TSC1' 'RXRA']"
MM_10kb,chr9,HETD,['PPP6C' 'SET' 'FNBP1' 'NUP214']
MM_10kb,chrX,HETD,"['SSX4' 'SSX2' 'FOXO4' 'IRS4' 'DCAF12L2' 'ZRSR2' 'EIF1AX' 'FAM47C' 'DDX3X'
 'ARAF' 'SSX1' 'WAS' 'GATA1' 'TFE3' 'SMC1A' 'AMER1' 'MED12' 'NONO' 'ZMYM3'
 'BTK' 'ELF4' 'PHF6' 'ATP2B3' 'FLNA' 'MTCP1' 'TMSB4X' 'BCOR' 'USP9X'
 'KDM5C' 'MSN' 'AR' 'SEPT6' 'STAG2' 'GPC3' 'RPL10' 'KDM6A' 'RBM10' 'ATRX'
 'BCORL1']"
MM_500kb,chr1,HETD,"['NRAS' 'RBM15' 'TENT5C' 'SETDB1' 'MLLT11' 'TRIM33' 'NOTCH2' 'BCL9' 'ARNT'
 'ATP1A1' 'PDE4DIP']"
MM_500kb,chr19,HETD,"['FSTL3' 'CD209' 'LYL1' 'CEBPA' 'BCL3' 'BCL2L12' 'TFPT' 'TCF3' 'GNA11'
 'MAP2K2' 'SH3GL1' 'MLLT1' 'KEAP1' 'CALR' 'PRKACA' 'DNAJB1' 'BRD4' 'TPM4'
 'PIK3R2' 'ZNF429' 'CCNE1' 'CD79A' 'CIC' 'CBLC' 'BAX' 'POLD1' 'KLK2'
 'PPP2R1A' 'ZNF331' 'CNOT3' 'STK11' 'VAV1' 'MUC16' 'DNM2' 'SMARCA4'
 'CRTC1' 'ELL' 'CEP89' 'LSM14A' 'AKT2' 'ERCC2' 'ARHGAP35' 'JAK3']"
MM_500kb,chr21,AMP,['OLIG2' 'TMPRSS2' 'U2AF1' 'ERG' 'RUNX1']
MM_500kb,chr4,HETD,['CASP3' 'FAT1']
MM_500kb,chr5,AMP,"['TERT' 'GOLPH3' 'SUB1' 'IL7R' 'RAD17' 'PDGFRB' 'CD74' 'PWWP2A' 'NPM1'
 'FGFR4' 'CDH10' 'LIFR' 'RICTOR' 'IL6ST' 'MAP3K1' 'PIK3R1' 'RASA1' 'APC'
 'ACSL6' 'AFF4' 'RAD50' 'CTNNA1' 'ARHGAP26' 'CSF1R' 'ITK' 'EBF1' 'TLX3'
 'FLT4' 'CTNND2' 'DROSHA' 'NSD1']"
MM_500kb,chrX,HETD,"['SSX4' 'SSX2' 'FOXO4' 'IRS4' 'DCAF12L2' 'ZRSR2' 'EIF1AX' 'FAM47C' 'DDX3X'
 'ARAF' 'SSX1' 'WAS' 'GATA1' 'TFE3' 'SMC1A' 'AMER1' 'MED12' 'NONO' 'ZMYM3'
 'BTK' 'ELF4' 'PHF6' 'ATP2B3' 'TMSB4X' 'BCOR' 'USP9X' 'KDM5C' 'MSN' 'AR'
 'SEPT6' 'STAG2' 'GPC3' 'KDM6A' 'RBM10' 'ATRX' 'BCORL1']"
MM_1000kb,chr1,GAIN,"['S100A7' 'TPM3' 'NTRK1' 'FCRL4' 'FCGR2B' 'PRRX1' 'TPR' 'ELF3' 'BTG2'
 'MDM4' 'ELK4' 'SLC45A3' 'H3F3A' 'LMNA' 'PRCC' 'SDHC' 'DDR2' 'ABL2'
 'CDC73' 'PTPRC' 'MUC1' 'PBX1' 'ASPM']"
MM_1000kb,chr1,HETD,"['NRAS' 'RBM15' 'TENT5C' 'SETDB1' 'MLLT11' 'TRIM33' 'NOTCH2' 'BCL9' 'ARNT'
 'ATP1A1' 'PDE4DIP' 'FH' 'AKT3' 'RGS7']"
MM_1000kb,chr19,HETD,"['CD209' 'LYL1' 'CEBPA' 'BCL3' 'BCL2L12' 'TFPT' 'TCF3' 'GNA11' 'MAP2K2'
 'SH3GL1' 'MLLT1' 'KEAP1' 'CALR' 'PRKACA' 'DNAJB1' 'BRD4' 'TPM4' 'PIK3R2'
 'ZNF429' 'CCNE1' 'CD79A' 'CIC' 'CBLC' 'BAX' 'POLD1' 'KLK2' 'PPP2R1A'
 'ZNF331' 'CNOT3' 'STK11' 'VAV1' 'MUC16' 'DNM2' 'SMARCA4' 'CRTC1' 'ELL'
 'CEP89' 'LSM14A' 'AKT2' 'ERCC2' 'ARHGAP35' 'JAK3']"
MM_1000kb,chr21,AMP,['OLIG2' 'TMPRSS2' 'U2AF1' 'ERG' 'RUNX1']
MM_1000kb,chr22,GAIN,"['SEPT5' 'APOBEC3B' 'DGCR8' 'LZTR1' 'SMARCB1' 'EWSR1' 'ISX' 'PDGFB'
 'CLTCL1' 'MAPK1' 'BCR' 'MN1' 'CHEK2' 'ZNRF3' 'NF2' 'PATZ1' 'MYH9' 'MRTFA'
 'EP300']"
MM_1000kb,chr4,HETD,['CASP3' 'FAT1']
MM_1000kb,chr5,AMP,"['TERT' 'GOLPH3' 'SUB1' 'IL7R' 'RAD17' 'PDGFRB' 'CD74' 'PWWP2A' 'NPM1'
 'FGFR4' 'CDH10' 'LIFR' 'RICTOR' 'IL6ST' 'MAP3K1' 'PIK3R1' 'RASA1' 'APC'
 'ACSL6' 'AFF4' 'RAD50' 'CTNNA1' 'ARHGAP26' 'CSF1R' 'ITK' 'EBF1' 'TLX3'
 'FLT4' 'CTNND2' 'DROSHA' 'NSD1']"
MM_1000kb,chrX,HETD,"['SSX4' 'SSX2' 'FOXO4' 'IRS4' 'DCAF12L2' 'ZRSR2' 'EIF1AX' 'FAM47C' 'DDX3X'
 'ARAF' 'SSX1' 'WAS' 'GATA1' 'TFE3' 'SMC1A' 'AMER1' 'MED12' 'NONO' 'ZMYM3'
 'BTK' 'ELF4' 'PHF6' 'ATP2B3' 'TMSB4X' 'BCOR' 'USP9X' 'KDM5C' 'MSN' 'AR'
 'SEPT6' 'STAG2' 'GPC3' 'KDM6A' 'RBM10' 'ATRX' 'BCORL1']"
RDV_50kb,chr1,AMP,['MTOR' 'PRDM2' 'CAMTA1']
RDV_50kb,chr1,GAIN,['TENT5C' 'NOTCH2' 'ATP1A1' 'S100A7' 'FCRL4' 'DDR2' 'CDC73' 'PTPRC']
RDV_50kb,chr1,HETD,"['SKI' 'TNFRSF14' 'RPL22' 'CAMTA1' 'CASP9' 'SPEN' 'ARHGEF10L' 'SDHB' 'ID3'
 'MDS2' 'ARID1A' 'LCK' 'SFPQ' 'THRAP3' 'CSF3R' 'MYCL' 'SETDB1' 'MLLT11'
 'BCL9' 'ARNT' 'PDE4DIP' 'TPM3' 'NTRK1' 'LMNA' 'PRCC' 'MUC1' 'FCGR2B'
 'SDHC']"
RDV_50kb,chr10,GAIN,['GATA3' 'PRF1']
RDV_50kb,chr10,HETD,"['KIF5B' 'ZEB1' 'TET1' 'KAT6B' 'TLX1' 'NFKB2' 'SUFU' 'NT5C2' 'SHTN1'
 'FGFR2' 'MGMT']"
RDV_50kb,chr11,GAIN,"['MYOD1' 'RRAS2' 'CCND1' 'FADD' 'NUMA1' 'EED' 'PICALM' 'FAT3' 'MAML2'
 'YAP1' 'BIRC3' 'SDHD' 'PAFAH1B2' 'ATM' 'DDX10' 'POU2AF1' 'ZBTB16' 'KCNJ5'
 'ARHGEF12' 'FLI1']"
RDV_50kb,chr11,HETD,"['HRAS' 'MUC6' 'CREB3L1' 'DDB2' 'FEN1' 'MEN1' 'SDHAF2' 'MALAT1' 'BCL9L'
 'FOXR1' 'CBL' 'DDX6' 'KMT2A']"
RDV_50kb,chr12,GAIN,['CCND2' 'LRIG3']
RDV_50kb,chr12,HETD,"['KDM5A' 'ERC1' 'PTPN6' 'PRPF40B' 'SMARCD1' 'ATF1' 'ACVR1B' 'KMT2D'
 'HOXC13' 'HOXC11' 'NAB2' 'GLI1' 'DDIT3' 'NACA' 'STAT6' 'CDK4' 'ERBB3'
 'ALDH2' 'SH2B3' 'SETD1B' 'ZCCHC8' 'HNF1A' 'BCL7A' 'CLIP1' 'NCOR2' 'POLE']"
RDV_50kb,chr12,HLAMP3,['CHD4' 'ZNF384']
RDV_50kb,chr13,HETD,"['SOX21' 'LATS2' 'CDX2' 'CYSLTR2' 'ERCC5' 'ZMYM2' 'FLT3' 'BRCA2' 'LHFPL6'
 'FOXO1' 'RB1' 'NBEA' 'LCP1' 'GPC5']"
RDV_50kb,chr14,AMP,['DICER1' 'TRIP11' 'GOLGA5' 'AKT1' 'HSP90AA1']
RDV_50kb,chr14,GAIN,['RAD51B' 'GPHN' 'TSHR' 'TCL1A']
RDV_50kb,chr14,HETD,['CCNB1IP1' 'MAX']
RDV_50kb,chr14,HLAMP2,['BCL11B']
RDV_50kb,chr15,GAIN,['MAP2K1' 'SMAD3' 'CHD2']
RDV_50kb,chr15,HETD,['KNSTRN' 'RAD51' 'KNL1' 'FES' 'IDH2' 'BLM' 'CRTC3']
RDV_50kb,chr16,GAIN,['GRIN2A' 'IL21R' 'CYLD' 'MAF']
RDV_50kb,chr16,HETD,"['NTHL1' 'AXIN1' 'TSC2' 'TRAF7' 'CREBBP' 'FUS' 'CBFB' 'CTCF' 'CDH1'
 'CBFA2T3' 'FANCA']"
RDV_50kb,chr17,GAIN,['RAD51D' 'TAF15' 'HLF' 'MSI2']
RDV_50kb,chr17,HETD,"['YWHAE' 'USP6' 'POLR2A' 'TP53' 'PER1' 'RABEP1' 'NF1' 'SUZ12' 'CCR7'
 'MLLT6' 'LASP1' 'CDK12' 'RARA' 'ERBB2' 'SMARCE1' 'IKZF3' 'ETV4' 'STAT3'
 'STAT5B' 'BRCA1' 'COL1A1' 'KAT7' 'SPOP' 'RNF43' 'PPM1D' 'CLTC' 'RAD51C'
 'H3F3B' 'SRSF2' 'CANT1' 'ASPSCR1' 'SEPT9' 'RNF213']"
RDV_50kb,chr18,HLAMP2,['SMAD4' 'KDSR' 'SS18' 'SETBP1' 'SMAD2' 'BCL2' 'DCC' 'MALT1' 'ZNF521']
RDV_50kb,chr19,AMP,"['CD209' 'LYL1' 'GNA11' 'MAP2K2' 'SH3GL1' 'MLLT1' 'KEAP1' 'CALR' 'PRKACA'
 'DNAJB1' 'BRD4' 'TPM4' 'PIK3R2' 'VAV1' 'MUC16' 'DNM2' 'SMARCA4' 'CRTC1'
 'ELL' 'JAK3']"
RDV_50kb,chr19,GAIN,['FSTL3' 'TCF3' 'STK11']
RDV_50kb,chr19,HETD,"['CEBPA' 'BCL3' 'ZNF429' 'CCNE1' 'CD79A' 'CIC' 'CBLC' 'CRTC1' 'CEP89'
 'LSM14A' 'AKT2' 'ERCC2' 'BCL2L12' 'BAX' 'ARHGAP35' 'TFPT' 'POLD1' 'KLK2'
 'PPP2R1A' 'ZNF331' 'CNOT3']"
RDV_50kb,chr2,GAIN,"['PCBP1' 'MYCN' 'WDCP' 'SIX2' 'EPAS1' 'BCL11A' 'REL' 'XPO1' 'DCTN1'
 'NCOA1' 'ASXL2' 'DNMT3A' 'STRN' 'SOS1' 'EML4' 'FBXO11' 'MSH2' 'MSH6'
 'ALK' 'BIRC6' 'CTNNA2' 'CXCR4' 'HOXD11' 'FEV' 'TMEM127' 'RANBP2' 'HOXD13'
 'CASP8' 'CD28' 'CREB1' 'IDH1' 'BARD1' 'ATIC' 'ACSL3' 'RGPD3' 'ERCC3'
 'ACVR1' 'NFE2L2' 'COL3A1' 'SF3B1' 'CUL3' 'AFF3' 'PAX8' 'LRP1B' 'ACVR2A'
 'ITGAV' 'PMS1' 'ERBB4' 'PAX3']"
RDV_50kb,chr2,HETD,['ACKR3']
RDV_50kb,chr20,GAIN,['SIRPA' 'CRNKL1' 'MAFB' 'TOP1' 'SDC4' 'PLCG1' 'PTPRT' 'GNAS']
RDV_50kb,chr20,HETD,['SS18L1' 'PTK6']
RDV_50kb,chr21,GAIN,['OLIG2' 'ERG' 'RUNX1']
RDV_50kb,chr22,HETD,"['SEPT5' 'DGCR8' 'LZTR1' 'CLTCL1' 'MAPK1' 'APOBEC3B' 'ISX' 'PDGFB' 'PATZ1'
 'MYH9' 'MRTFA' 'EP300']"
RDV_50kb,chr3,HETD,"['CCR4' 'BAP1' 'FOXL2' 'SOX2' 'EIF4A2' 'VHL' 'RAF1' 'MLH1' 'CTNNB1'
 'NCKIPSD' 'RHOA' 'TFG' 'GATA2' 'RPN1' 'CNBP' 'GMPS' 'ETV5' 'BCL6' 'MUC4'
 'TFRC' 'SRGAP3' 'FANCD2' 'PPARG' 'XPC' 'TGFBR2' 'MYD88' 'SETD2' 'PBRM1'
 'MITF' 'CBLB' 'GSK3B' 'POLQ' 'STAG1' 'PIK3CB' 'ATR' 'WWTR1' 'MLF1'
 'MECOM' 'PIK3CA' 'MAP3K13' 'IGF2BP2' 'MB21D2' 'FBLN2' 'CACNA1D' 'FHIT'
 'FOXP1' 'ROBO2' 'EPHA3' 'TBL1XR1' 'LPP' 'TP63']"
RDV_50kb,chr4,GAIN,"['FIP1L1' 'CHIC2' 'KIT' 'KDR' 'PDGFRA' 'TEC' 'PTPN13' 'AFF1' 'IL2'
 'RAP1GDS1' 'TET2' 'LEF1' 'FBXW7']"
RDV_50kb,chr4,HETD,['FGFR3' 'NSD2' 'N4BP2' 'FAT1']
RDV_50kb,chr5,GAIN,"['CTNND2' 'GOLPH3' 'SUB1' 'IL7R' 'LIFR' 'RICTOR' 'IL6ST' 'MAP3K1' 'PIK3R1'
 'DROSHA' 'RASA1' 'PDGFRB' 'CD74' 'PWWP2A' 'APC' 'ACSL6' 'AFF4' 'RAD50'
 'CTNNA1' 'ARHGAP26' 'CSF1R' 'ITK' 'EBF1' 'NPM1' 'TLX3']"
RDV_50kb,chr5,HETD,['RAD17' 'FGFR4' 'NSD1']
RDV_50kb,chr6,GAIN,['TFEB' 'NFKBIE' 'HSP90AB1' 'CCNC' 'ROS1' 'GOPC' 'RSPO3' 'PTPRK']
RDV_50kb,chr6,HETD,"['HIST1H3B' 'HIST1H4I' 'HLA-A' 'DAXX' 'TRIM27' 'POU5F1' 'HMGA1' 'FANCE'
 'CDKN1A' 'SRSF3' 'PIM1' 'TFEB' 'CCND3' 'QKI']"
RDV_50kb,chr7,GAIN,"['HOXA11' 'HNRNPA2B1' 'HOXA13' 'HOXA9' 'FKBP9' 'ETV1' 'MACC1' 'JAZF1'
 'SFRP4' 'IKZF1' 'EGFR' 'GRM3' 'AKAP9' 'CDK6' 'MET' 'FAM131B']"
RDV_50kb,chr7,HETD,"['CARD11' 'PMS2' 'RAC1' 'TNRC18' 'ZNF479' 'SBDS' 'ELN' 'GTF2I' 'HIP1'
 'TRRAP']"
RDV_50kb,chr8,GAIN,"['ARHGEF10' 'LEPROTL1' 'WRN' 'NRG1' 'HEY1' 'FGFR1' 'IKBKB' 'CHCHD7'
 'PLAG1' 'NBN' 'CDH17' 'PABPC1' 'NSD3' 'ANK1' 'TCEA1' 'LYN' 'RUNX1T1'
 'COX6C' 'UBR5' 'EIF3E' 'HOOK3' 'NCOA2' 'PREX2' 'CNBD1' 'RSPO2' 'KAT6A'
 'MYC' 'RAD21' 'EXT1' 'NDRG1' 'FAM135B']"
RDV_50kb,chr8,HETD,['RECQL4' 'PLEC']
RDV_50kb,chr9,AMP,"['TAL2' 'KLF4' 'SET' 'RALGDS' 'BRD3' 'NOTCH1' 'TNC' 'CNTRL' 'PPP6C' 'ABL1'
 'NUP214' 'TSC1' 'RXRA' 'FNBP1']"
RDV_50kb,chr9,GAIN,['CD274' 'PDCD1LG2' 'JAK2' 'MLLT3' 'PAX5']
RDV_50kb,chr9,HETD,"['PTPRD' 'CDKN2A' 'FANCG' 'OMD' 'PTCH1' 'XPA' 'NR4A3' 'GNAQ' 'SYK' 'WNK2'
 'NTRK2' 'FANCC']"
RDV_50kb,chrX,HETD,"['SSX4' 'SSX2' 'FOXO4' 'IRS4' 'DCAF12L2' 'ZRSR2' 'EIF1AX' 'FAM47C' 'DDX3X'
 'ARAF' 'SSX1' 'WAS' 'GATA1' 'TFE3' 'SMC1A' 'AMER1' 'MED12' 'NONO' 'ZMYM3'
 'BTK' 'ELF4' 'PHF6' 'ATP2B3' 'FLNA' 'MTCP1' 'TMSB4X' 'BCOR' 'USP9X'
 'KDM5C' 'MSN' 'AR' 'SEPT6' 'STAG2' 'GPC3' 'RPL10' 'KDM6A' 'RBM10' 'ATRX'
 'BCORL1']"
RDV_1000kb,chr10,HETD,['KIF5B' 'ZEB1']
RDV_1000kb,chr13,HETD,"['SOX21' 'LATS2' 'CDX2' 'CYSLTR2' 'ERCC5' 'ZMYM2' 'FLT3' 'BRCA2' 'LHFPL6'
 'FOXO1' 'RB1' 'NBEA' 'LCP1' 'GPC5']"
RDV_1000kb,chr14,AMP,['TCL1A' 'DICER1' 'AKT1' 'TRIP11' 'GOLGA5' 'BCL11B' 'HSP90AA1']
RDV_1000kb,chr18,HLAMP2,['SMAD4' 'KDSR' 'SS18' 'SETBP1' 'SMAD2' 'BCL2' 'DCC' 'MALT1' 'ZNF521']
RDV_1000kb,chr19,AMP,"['CD209' 'LYL1' 'TCF3' 'GNA11' 'MAP2K2' 'SH3GL1' 'MLLT1' 'KEAP1' 'CALR'
 'PRKACA' 'DNAJB1' 'BRD4' 'TPM4' 'STK11' 'VAV1' 'MUC16' 'DNM2' 'SMARCA4'
 'JAK3']"
RDV_1000kb,chr19,HETD,"['CEBPA' 'BCL3' 'BCL2L12' 'TFPT' 'PIK3R2' 'ZNF429' 'CCNE1' 'CD79A' 'CIC'
 'CBLC' 'BAX' 'POLD1' 'KLK2' 'PPP2R1A' 'ZNF331' 'CNOT3' 'CRTC1' 'ELL'
 'CEP89' 'LSM14A' 'AKT2' 'ERCC2' 'ARHGAP35']"
RDV_1000kb,chr2,GAIN,"['PCBP1' 'CXCR4' 'HOXD11' 'FEV' 'MYCN' 'WDCP' 'SIX2' 'EPAS1' 'BCL11A'
 'REL' 'XPO1' 'DCTN1' 'TMEM127' 'RANBP2' 'HOXD13' 'CASP8' 'CD28' 'CREB1'
 'IDH1' 'BARD1' 'ATIC' 'ACSL3' 'NCOA1' 'ASXL2' 'DNMT3A' 'STRN' 'SOS1'
 'EML4' 'FBXO11' 'MSH2' 'MSH6' 'RGPD3' 'ERCC3' 'ACVR1' 'NFE2L2' 'COL3A1'
 'SF3B1' 'CUL3' 'ALK' 'BIRC6' 'CTNNA2' 'AFF3' 'PAX8' 'LRP1B' 'ACVR2A'
 'ITGAV' 'PMS1' 'ERBB4' 'PAX3']"
RDV_1000kb,chr2,HETD,['ACKR3']
RDV_1000kb,chr3,HETD,"['CCR4' 'BAP1' 'FOXL2' 'SOX2' 'EIF4A2' 'VHL' 'RAF1' 'MLH1' 'CTNNB1'
 'NCKIPSD' 'RHOA' 'TFG' 'GATA2' 'RPN1' 'CNBP' 'GMPS' 'ETV5' 'BCL6' 'MUC4'
 'TFRC' 'SRGAP3' 'FANCD2' 'PPARG' 'XPC' 'TGFBR2' 'MYD88' 'SETD2' 'PBRM1'
 'MITF' 'CBLB' 'GSK3B' 'POLQ' 'STAG1' 'PIK3CB' 'ATR' 'WWTR1' 'MLF1'
 'MECOM' 'PIK3CA' 'MAP3K13' 'IGF2BP2' 'MB21D2' 'FBLN2' 'CACNA1D' 'FHIT'
 'FOXP1' 'ROBO2' 'EPHA3' 'TBL1XR1' 'LPP' 'TP63']"
RDV_1000kb,chr9,AMP,"['TAL2' 'KLF4' 'SET' 'RALGDS' 'BRD3' 'NOTCH1' 'TNC' 'CNTRL' 'PPP6C' 'ABL1'
 'NUP214' 'TSC1' 'RXRA' 'FNBP1']"
RDV_1000kb,chr9,HETD,['OMD' 'PTCH1' 'XPA' 'NR4A3' 'GNAQ' 'SYK' 'WNK2' 'NTRK2' 'FANCC']
RDV_1000kb,chrX,HETD,"['SSX4' 'SSX2' 'FOXO4' 'IRS4' 'DCAF12L2' 'ZRSR2' 'EIF1AX' 'FAM47C' 'DDX3X'
 'ARAF' 'SSX1' 'WAS' 'GATA1' 'TFE3' 'SMC1A' 'AMER1' 'MED12' 'NONO' 'ZMYM3'
 'BTK' 'ELF4' 'PHF6' 'ATP2B3' 'TMSB4X' 'BCOR' 'USP9X' 'KDM5C' 'MSN' 'AR'
 'SEPT6' 'STAG2' 'GPC3' 'KDM6A' 'RBM10' 'ATRX' 'BCORL1']"
MM_50kb,chr1,GAIN,"['SKI' 'TNFRSF14' 'RPL22' 'CAMTA1' 'PRDM16' 'ID3' 'CASP9' 'MTOR' 'PRDM2'
 'SPEN' 'ARHGEF10L' 'SDHB' 'PAX7' 'MDS2' 'CSF3R' 'MYCL' 'MPL' 'MUTYH'
 'PIK3R3' 'STIL' 'TAL1' 'BCL10' 'FUBP1' 'BCL9' 'PDE4DIP' 'S100A7' 'NTRK1'
 'FCRL4' 'FCGR2B' 'PRRX1' 'PRCC' 'SDHC' 'DDR2' 'ABL2' 'PBX1' 'ELF3' 'BTG2'
 'MDM4' 'ELK4' 'SLC45A3' 'PTPRC' 'H3F3A']"
MM_50kb,chr1,HETD,"['ARID1A' 'LCK' 'SFPQ' 'THRAP3' 'NRAS' 'RBM15' 'TENT5C' 'TRIM33' 'NOTCH2'
 'ATP1A1' 'SETDB1' 'MLLT11' 'ARNT' 'TPM3' 'LMNA' 'MUC1']"
MM_50kb,chr10,GAIN,"['RET' 'NCOA4' 'PRF1' 'NUTM2B' 'NUTM2D' 'BMPR1A' 'PTEN' 'FAS' 'TLX1'
 'CYP2C8' 'FGFR2']"
MM_50kb,chr10,HETD,['TET1' 'CPEB3' 'NFKB2' 'SUFU' 'NT5C2']
